# id	lead	product (comment)
# lead is either the word 'catalog' (keep the catalogue photograph
# in front) or a full Amway image URL to use as the card's face.
# Anything not listed here leads with its second photograph.

# Chosen by Peter in tools/pick-images.html on 2026-09-11.
127071	catalog	XS™ Juiced and Burn 12 oz – Variety Case
127935	catalog	XS™ Energy + Burn 12 oz – Blue Razz
127936	catalog	XS™ Energy + Burn 12 oz – Kiwi Strawberry
128583	catalog	XS™ Energy Drink 12 oz – Rocket Blast Limited Edition
266673	catalog	XS™ Elite + Focus Energy Drink – Peach Mango
107846	catalog	XS™ Energy + Focus Dietary Supplement - 30 Tablets
128154	catalog	XS™ Grass-Fed Whey Protein – Chocolate
128155	catalog	XS™ Grass-Fed Whey Protein – Strawberry
128156	catalog	XS™ Grass-Fed Whey Protein – Vanilla
128167	catalog	XS™ Grass-Fed Whey Protein Powder Sachets - Chocolate
128168	catalog	XS™ Grass-Fed Whey Protein Powder Sachets - Strawberry
128169	catalog	XS™ Grass-Fed Whey Protein Powder Sachets - Vanilla
